,city,country,lat,lng,max temp,humidity,cloudiness,wind,description
996,,,36.87519473163623,-13.176997668467322,289.36,78,10,1.59,clear sky
997,,,-37.953760999620314,-33.045365243780076,290.32,94,94,9.56,overcast clouds
998,,,66.39792555729693,0.9364363668482696,279.7,85,99,5.95,overcast clouds
999,Adra,ES,36.27339506172582,-3.0584440034899245,288.77,84,0,9.24,clear sky
1000,,,2.556605262851079,-62.854870846844854,294.45,99,99,0.69,overcast clouds
1001,Parnaiuicava,BR,0.777796623033197,-69.14415856950285,296.48,98,74,1,broken clouds
1002,Ad Dakhiliyah,OM,22.466962112330975,57.62594326726352,287.79,73,8,1.34,clear sky
1003,Tankāra,IN,22.73803035728659,70.55938050620534,291.88,43,0,2.32,clear sky
1004,,,-3.330193777280712,44.15407441578705,300.49,73,62,4.17,broken clouds
1005,,,82.80017449325115,-26.534771172523385,245.46,72,61,1.92,broken clouds
1006,Bethanie,NA,-26.280339158288214,17.04695201521936,291.48,29,78,0.42,broken clouds
1007,Jizan,SA,17.259368927085106,42.70476290732901,295.4,48,0,2.25,clear sky
1008,,,-29.933287301508855,-47.38967808950237,296.29,83,72,1.86,broken clouds
1009,Angola,AO,-12.492855900160066,18.673977992260163,287.97,98,68,0.97,light rain
1010,,,57.73829551508604,-71.75787543498853,262.5,96,100,3.04,overcast clouds
1011,,,-28.501146971370297,-46.96809748866982,296.47,84,0,5.01,clear sky
1012,Al Kufrah,LY,22.92823191335944,22.768368113106447,284.96,29,32,3.52,scattered clouds
1013,,,59.9934451551905,-27.871330135103292,279.12,70,100,14.19,overcast clouds
1014,,,-87.72772168648227,-22.87375615016694,246.8,85,82,3.1,broken clouds
1015,,,37.42609254219511,-57.30143748329408,294.02,87,100,15.18,overcast clouds
1016,,,-85.122724713807,-25.169460021541923,247.3,78,17,4.31,few clouds
1017,Acosta,DO,20.252964000759732,-68.84413474599668,299.98,75,7,9.17,clear sky
1018,Ridder,KZ,50.44868052984526,84.3184431208619,260.56,96,100,1.5,snow
1019,,,-63.757393839212384,-89.24020712879657,273.51,86,30,10.38,scattered clouds
1020,São Tomé Island,ST,-0.4857364205073509,6.593172267544631,300,81,100,3.38,overcast clouds
1021,,,-42.920568756108096,-50.92995186558635,289.41,91,100,8.51,overcast clouds
1022,,,-30.631001027794902,-24.20628733253767,294.61,85,22,3.68,few clouds
1023,,,28.568380986536823,-54.00212801288783,296.33,71,2,6.42,clear sky
1024,,,-73.68209775201284,-66.75488231665292,260.35,95,100,1.81,light snow
1025,Uummannaq,GL,71.60835235092159,-51.22049905251301,257.13,68,95,4.57,overcast clouds
1026,,,15.92497734650523,66.18479935660153,299.1,76,6,6.19,clear sky
1027,,,-71.52221010301629,-40.28752814121266,271.19,92,100,9.7,overcast clouds
1028,,,-76.20891483180039,55.280715123368736,248.98,96,100,3.29,overcast clouds
1029,,,68.93818731372903,-22.916137391713235,272,88,100,14.82,overcast clouds
1030,Shakawe,BW,-17.52025029963744,21.7957959874433,292.36,86,74,1.74,broken clouds
1031,Departamento del Guaviare,CO,1.4909064239524241,-72.5885308409527,296.95,84,56,1.04,broken clouds
1032,,,-31.198940650272405,-8.504347275675826,291.2,59,100,4.56,overcast clouds
1033,Northern Darfur,SD,15.973405499170553,24.523472053262225,289.7,39,7,4.17,clear sky
1034,,,-26.37337860589217,0.05048614401795248,291.55,68,99,9.17,overcast clouds
1035,Ushuaia,AR,-54.22369150684945,-68.84248334733694,274.39,69,46,3.69,scattered clouds
1036,Nanortalik,GL,59.58233650542522,-45.76000076693981,272.91,67,100,7.8,overcast clouds
1037,,,-70.56745915410103,-67.23099607576543,266.41,95,95,4.37,light snow
1038,Monte Patria,CL,-30.73457815674125,-70.70079860737839,282.24,54,0,0.58,clear sky
1039,Northern Borders,SA,30.595107670311407,42.270465911309486,283.81,45,83,1.12,broken clouds
1040,,,-28.64491929866645,43.137944317064466,296.92,90,50,10.22,scattered clouds
1041,,,-0.16065225126516225,44.47403812528603,300.53,80,98,7.12,overcast clouds
1042,,,58.345069813055744,-83.62461128387551,268.85,85,100,7.61,light snow
1043,El Bayadh Province,DZ,32.017360681865426,1.629558802735943,280.44,50,0,3.18,clear sky
1044,,,-77.80191550547117,60.104369194585786,249.83,97,100,2.6,overcast clouds
1045,Yermentau,KZ,51.45022267882476,73.61369488697727,254.83,94,64,2.37,broken clouds
1046,,,-61.59141027161732,-11.207510487664436,270.21,88,19,6.35,few clouds
1047,,,46.77071509886383,-33.240929083694574,284.81,81,100,14.58,light rain
1048,,,-11.569072626666127,-86.45615403123152,292.44,70,37,7.2,scattered clouds
1049,,,-44.09949055044252,-25.221658700457112,284.53,99,100,6.45,light rain
1050,,,-84.15057957514362,51.08124291979493,240.77,96,70,4.47,broken clouds
1051,Djibo,BF,13.802149068388431,-1.5748359032753996,296.76,17,72,3.38,broken clouds
1052,,,-17.61334430198957,41.86056561239042,301.27,72,0,3.67,clear sky
1053,,,-40.31768870508911,59.465644870967,288.85,93,92,8.28,overcast clouds
1054,,,83.81017961593955,46.19192991331494,242.4,100,85,3.77,overcast clouds
1055,,,63.18192804838654,-64.68813320263402,262.5,86,100,8.85,overcast clouds
1056,Boluka,CD,-0.7335113955601855,20.291538820238145,294.47,95,100,1.41,overcast clouds
1057,Siyāmtīt Tisimīt,SD,19.464413475914895,37.18466729122743,299.28,70,71,5.03,broken clouds
1058,,,-74.03480703959742,48.37736225535696,243.39,100,100,4.65,overcast clouds
1059,,,-8.173792790002196,-56.62483691608433,294.02,99,100,0.74,moderate rain
1060,,,6.472948393857564,50.72151212407391,299.01,82,11,11.07,few clouds
1061,Khanty-Mansiysk,RU,61.574544193987066,67.4197680627027,255.81,100,95,2.26,overcast clouds
1062,Itaguaru,BR,-15.78702125214619,-49.81619275891752,294.83,94,100,1.17,light rain
1063,,,83.4135210331768,35.181354911706165,244.05,100,100,3.39,overcast clouds
1064,,,77.20979856307801,-63.262686544492226,255.56,95,100,4.13,overcast clouds
1065,,,83.34931360610335,76.10735563737552,255.58,97,100,2.14,overcast clouds
1066,,,-38.25984260563687,37.92582528946056,292.1,96,95,4.38,overcast clouds
1067,Fabregas,FR,42.23735773062543,5.530998171661437,285,62,55,1.24,broken clouds
1068,,,-80.37248581196602,36.763088392868866,238.78,93,71,4.63,broken clouds
1069,,,-81.68131672835426,-4.958522667188461,245,100,56,1.43,broken clouds
1070,,,-60.50091053341577,60.63639470033354,272.65,99,100,6.07,light snow
1071,Naliya,IN,23.257390666054988,67.8772690062028,296.18,44,1,5.13,clear sky
1072,,,-56.6945695843969,-79.74889610619321,277.76,71,100,9.96,overcast clouds
1073,Ust'-Kulom,RU,61.65774383016466,53.72660011420771,252.45,98,78,1.51,broken clouds
1074,Buyant,MN,48.477569341748364,89.61581890638624,255.52,61,95,4.47,overcast clouds
1075,Boda,CF,4.617981339232188,17.144282681815,297.76,39,94,0.65,overcast clouds
1076,,,62.21850838621717,-65.5384216339922,266.62,82,100,13.95,overcast clouds
1077,Tasiujaq,CA,59.116507486318426,-70.62919581930166,264.86,96,100,2.03,light snow
1078,,,2.9666827190001044,64.14835078946209,299.75,78,68,1.69,light rain
1079,Fort Hope,CA,52.88438870983782,-87.62030343552314,261.4,97,93,2.32,overcast clouds
1080,North Eastern Province,KE,0.9217623551359537,40.22811274786321,296.94,83,92,3.56,overcast clouds
1081,Tyumen’ Oblast,RU,57.30870248477149,68.49027566462391,261.72,90,98,3.58,overcast clouds
1082,,,-34.6165213822575,-7.435642618796862,289.57,58,100,1.97,overcast clouds
1083,,,-89.11882206276557,-55.56996104017667,246.26,91,90,2.66,overcast clouds
1084,,,-8.7783964440315,50.179350845802816,300.06,71,17,5.18,few clouds
1085,Altay,CN,47.92004423981234,87.59471208919501,261.94,74,100,1.29,overcast clouds
1086,,,-5.321599218443907,-0.20919814879316334,297.81,78,100,5,overcast clouds
1087,,,-19.293148171147422,-34.03131248080551,298.38,74,88,6.03,overcast clouds
1088,,,50.96058097727146,-40.77290115861665,283.87,93,100,17.46,light rain
1089,,,-31.464788421789905,-87.93266259487403,290.24,67,35,7.01,scattered clouds
1090,,,17.517004388364867,89.5737626510606,299.9,64,6,7.49,clear sky
1091,,,51.21168811950338,-38.99977673999606,283.77,93,100,16.1,light rain
1092,,,-86.06908601937998,-85.25991072158308,255.16,83,100,4.4,overcast clouds
1093,Iberia,PE,-11.3627103202666,-69.62868659977113,297.4,90,100,2.02,moderate rain
1094,,,-42.83977733219716,-34.80087518244532,285.87,99,100,6.6,overcast clouds
1095,,,-11.938654056575487,-34.59946662558959,300.01,75,20,7.91,few clouds
1096,,,-37.488819240054625,10.917706018125784,288.3,67,99,6.84,light rain
1097,,,-14.647901214872704,-26.5846876548515,298.3,75,55,7.83,broken clouds
1098,,,2.0804702957979373,55.987587323971894,300.02,75,38,3.88,light rain
1099,,,-71.18266036293272,59.22803407755745,250.1,99,100,4.71,overcast clouds
1100,,,-73.65211910852184,89.78382002237623,246.4,91,100,6.74,overcast clouds
1101,Nevel',RU,55.826472314745985,30.17005972256071,273.35,98,100,2.08,overcast clouds
1102,,,29.22574101229108,-34.03052517393392,294.19,70,0,5.06,clear sky
1103,,,-70.986444803622,-24.89784018552855,266.2,98,45,3.31,scattered clouds
1104,,,88.04460428102524,-14.025145054034581,246.02,100,100,2.86,overcast clouds
1105,Pond Inlet,CA,72.26237165285639,-77.86921869512224,248.46,95,10,2.17,clear sky
1106,,,25.54284415852672,-39.8103495928959,296.31,60,72,10.47,broken clouds
1107,,,-4.629891109584037,58.245437819373535,300.34,75,73,3.45,broken clouds
1108,,,31.812803324320754,-35.09251022486106,292.69,75,100,7.93,overcast clouds
1109,Krasnogorodskoye,RU,57.002868327528205,28.38318444098408,273.01,96,100,3.3,overcast clouds
1110,,,-25.270404905745536,50.23101378703558,298.39,79,1,9.49,clear sky
1111,,,-46.02891668407227,-30.34483201157437,283.09,91,91,7.53,overcast clouds
1112,,,-59.71233354466904,66.99569389292316,272.89,98,100,10.59,light snow
1113,São Félix do Xingu,BR,-6.013066436129563,-52.37798034874972,295.74,100,100,1.83,heavy intensity rain
1114,,,84.70425812810146,-80.19794714211788,243.89,100,100,2.18,overcast clouds
1115,Uarini,BR,-3.1817718748430934,-65.33874795061308,296.46,98,99,1.11,overcast clouds
1116,Camarones,AR,-45.29179386453538,-64.19454459949637,285.99,78,100,5.58,overcast clouds
1117,,,-37.96574375564685,-1.0789560855802733,287.18,71,19,7.53,few clouds
1118,,,-44.45363023293531,-82.24991467951172,282.59,65,12,7.12,few clouds
1119,Oyem,GA,1.1981471299014004,12.204407578680403,294.19,95,97,1.17,overcast clouds
1120,South Georgia and the South Sandwich Islands,GS,-55.25084337249782,-34.51955174530155,275.6,94,26,7.07,scattered clouds
1121,,,-37.406270498753884,-83.97714967795434,287.79,71,23,7.78,few clouds
1122,,,85.73147567924346,-4.564655151163606,242.98,100,98,3.32,overcast clouds
1123,,,-46.30975513296658,88.1184863973051,281.63,79,100,13.26,overcast clouds
1124,,,-64.60185508402144,49.45906547885144,270.89,81,100,8.8,overcast clouds
1125,,,-41.77037312236351,75.88100921223122,285.58,78,96,10.37,overcast clouds
1126,,,-54.38582603947787,45.969610911110436,273.35,74,100,14.83,overcast clouds
1127,,,-53.85238786055443,28.144776654676875,274.07,97,100,14.15,light rain
1128,,,-75.73456656343387,29.694033478207956,241.29,100,100,4.16,overcast clouds
1129,,,7.114305739571137,-40.187209399557815,299.57,75,100,8.59,overcast clouds
1130,,,70.73398598950243,14.231987824342184,277.2,90,100,3.99,overcast clouds
1131,,,8.253301111436315,-25.24234557133326,299.37,82,25,4.17,light rain
1132,,,54.46224959492952,-16.615131563386484,280.81,59,93,12.25,overcast clouds
1133,,,-25.04430552448379,80.92361040627279,295.81,71,100,9.62,overcast clouds
1134,,,-8.606364483544027,-4.169978780822959,296.12,76,100,8.39,overcast clouds
1135,,,-20.955204194829818,9.488803867824629,292.27,89,28,8.94,scattered clouds
1136,,,74.89375676757965,-70.23371622774323,252.74,98,68,5.93,broken clouds
1137,Bongandanga,CD,0.7765286429107476,21.50676317188271,294.39,97,100,1.08,overcast clouds
1138,,,-55.57085493015086,-10.95158666943847,273.2,81,100,11.17,overcast clouds
1139,Wujiaqu,CN,44.414229035613346,87.552762109739,260.45,91,92,2.13,overcast clouds
1140,,,-72.85242718791845,56.86728933737993,249.96,98,100,3.83,overcast clouds
1141,,,12.18566163438095,-28.530957853333547,298.18,75,99,6.88,overcast clouds
1142,Paoua,CF,7.128113106148163,16.900206200111796,294.77,34,40,2.33,scattered clouds
1143,Chadiza,ZM,-14.148382020567254,32.59397639263699,293.9,57,0,2.23,clear sky
1144,San Martín de Porres,PE,-8.771737491523197,-74.55971312859114,300.65,67,100,0.87,overcast clouds
1145,Sheen-Esher-Aberdeen-et-Malakoff,CA,46.55741164080848,-77.98864080337894,274.86,76,7,6.9,clear sky
1146,,,16.82569226447312,-32.006480219354245,297.21,65,100,10.61,overcast clouds
1147,Karaganda Region,KZ,47.80380659908133,71.55247810640276,271.48,98,100,1.48,overcast clouds
1148,,,-69.82188633893645,17.394659152355075,259.88,100,90,2.91,overcast clouds
1149,,,74.95973960557168,-66.67019632256873,252.9,98,60,6.06,broken clouds
1150,,,-48.95381410471668,74.98235495163982,279.34,97,100,17.02,overcast clouds
1151,,,-82.12526859897734,5.113248594983347,244.11,99,99,2.16,overcast clouds
1152,,,-86.54443994171764,-25.322378748260135,247.14,80,27,3.34,scattered clouds
1153,,,-74.13944832946594,-76.68248119169183,266.03,82,100,8.18,overcast clouds
1154,,,-27.864962718406822,58.32605603742664,296.23,76,2,8.53,clear sky
1155,Santa Cruz del Sur,CU,20.41620507365289,-78.26276747153288,299.79,73,1,10.41,clear sky
1156,Ngwaketsi District,BW,-24.829558016066088,25.04166649982919,292.93,76,100,2.86,overcast clouds
1157,Belle Mare,MU,-20.024699010540374,58.11273622834051,296.22,74,50,7.1,light rain
1158,,,42.378966490093944,-63.5159580947639,280.64,53,33,11.78,scattered clouds
1159,Venezuela,VE,7.042253925192497,-66.42237113556949,295.73,82,92,2.63,overcast clouds
1160,,,-87.25950478644259,-30.666815809446177,247.93,80,43,3.68,scattered clouds
1161,,,-41.68116847712559,-59.73445392073732,289.94,65,100,6.6,overcast clouds
1162,,,-36.93453041741225,-8.844924859888039,288.24,67,98,4.09,overcast clouds
1163,Masjed Soleymān,IR,32.60587152319401,49.37043936000194,279.59,19,55,1.85,broken clouds
1164,,,-52.26878196880446,-84.62085921809147,279.36,74,100,10.51,overcast clouds
1165,,,-16.03267320826521,64.39951103319925,298.77,75,100,8.43,light rain
1166,,,-18.350434214110194,-25.086330761481193,296.89,71,90,7.79,overcast clouds
1167,,,-52.03180568344046,22.516403659138916,273.57,98,100,10.65,light snow
1168,,,-54.4629964244118,-6.280485891245917,272.76,88,100,12.76,overcast clouds
1169,,,1.6700949251692947,52.372108512952906,300.04,77,86,5.49,light rain
1170,Pangnirtung,CA,65.85927689269698,-63.15018976042184,252.37,70,77,4.15,broken clouds
1171,Winchester,US,35.21021847755101,-86.18148314548378,278.87,78,1,0,clear sky
1172,Kutum,SD,14.450972967824896,24.613399239652793,290.92,35,53,3.07,broken clouds
1173,,,-63.77117955827214,-37.59856968950358,272.76,98,100,6.66,overcast clouds
1174,Oranjemund,NA,-27.74864914048056,15.790864293280038,287.29,91,0,3.05,clear sky
1175,,,56.79620396668369,-57.847720439195534,273.44,96,100,13.71,snow
1176,,,-14.85463449697825,54.06919926676568,299.43,72,5,8.44,clear sky
1177,,,21.473529857364426,3.411515367899284,290.83,13,7,2.65,clear sky
1178,,,-80.28765449727963,-24.767036641485603,258.53,81,98,4.74,overcast clouds
1179,,,-41.551388463249495,-8.570208271038624,285.62,78,100,5.79,overcast clouds
1180,,,-23.16400669354134,-78.6606876963747,290.71,78,99,7.31,overcast clouds
1181,Pond Inlet,CA,72.039110757815,-76.77754149093145,246.81,92,1,1.32,clear sky
1182,’Aïn el Melh,DZ,34.33884702200902,4.314299911833459,280.92,65,0,2.05,clear sky
1183,,,17.8410892185817,15.813914626770796,290.77,13,2,4.25,clear sky
1184,,,-29.070302344367455,8.708738790287455,290.79,69,53,10.95,broken clouds
1185,,,29.384403355453387,-71.3214119742218,296.66,78,100,2.46,overcast clouds
1186,Seben,TR,40.40917397622849,31.414233362532897,275.77,67,17,2.19,few clouds
1187,,,-44.22067317196544,14.286666977724309,282.52,84,100,10.47,overcast clouds
1188,,,-36.67661121927142,-43.916200651355666,291.07,77,76,0.92,broken clouds
1189,Kjøpsvik,NO,67.69494453147769,16.980579496777708,256.41,100,97,1.11,overcast clouds
1190,,,-12.40304224565179,51.24844188646804,299.95,73,3,8.98,clear sky
1191,,,80.0154561902535,71.59653224544917,258.87,97,100,4.12,overcast clouds
1192,Tindouf,DZ,27.0636822355429,-9.468159244727843,286.57,40,31,4.65,scattered clouds
1193,Hopen,NO,63.76183918356338,6.034833129407005,281.26,79,100,11.59,overcast clouds
1194,,,81.28804323499816,-39.20143675078304,252.29,75,82,6.18,broken clouds
1195,,,-74.44570133318146,0.29551599301800024,239.08,96,28,4.58,scattered clouds
1196,,,-54.35569054838719,15.222188460149525,272.5,90,75,12.69,broken clouds
1197,Brae,GB,61.06055125207334,-0.2610049683655973,281.89,90,100,17.55,overcast clouds
1198,Port Hope Simpson,CA,52.96054886108948,-57.18843419789043,266.47,81,100,9.41,overcast clouds
1199,,,68.31662984744804,-44.13039501292033,253.54,81,63,8.91,broken clouds
1200,,,82.47219201816449,-10.585492066133526,241.94,100,25,1.23,scattered clouds
1201,,,10.09319275420306,-53.553669446597496,300.46,78,91,8.67,light rain
1202,Kushnarenkovo,RU,55.20490605034118,55.10124135806788,259.73,93,23,1.53,few clouds
1203,,,25.086814139688855,25.218670486935636,285.52,43,100,2.73,overcast clouds
1204,Nioumachoua,KM,-13.054183124994822,43.28987413618421,300.57,73,100,3.66,overcast clouds
1205,,,-68.5746705076027,58.96386869969635,254.4,81,93,9.19,overcast clouds
1206,,,-68.71463792054213,89.71553892861277,259.36,91,100,10.77,overcast clouds
1207,,,-22.95102579348641,-28.17430030423302,296.75,74,94,5.41,overcast clouds
1208,,,49.69092889927646,-33.031353340556876,282.88,86,100,14.62,moderate rain
1209,Lokaleng,ZA,-26.051411792432212,25.330063430052746,290.94,88,100,3.29,light rain
1210,,,11.681137801069823,-46.371669387702156,299.55,78,84,10.35,light rain
1211,,,-52.378410160023016,83.07457019465613,276.51,95,100,11.97,light rain
1212,Libertad,AR,-30.044661127719174,-57.80231972022389,299.68,45,25,2.81,light rain
1213,,,-17.376461963498656,-84.95423071356561,292.79,66,100,8.45,overcast clouds
1214,,,-62.95884243349716,-56.950905753557684,272.49,92,100,9.19,overcast clouds
1215,Makwānpur,NP,27.26672158772071,85.31460813759188,283.68,53,0,1.39,clear sky
1216,,,18.90571960140116,50.35133357205427,287.16,40,11,2.94,few clouds
1217,,,-53.690570721526996,-56.51263309371787,280.62,91,73,9.15,broken clouds
1218,,,-89.83207398888624,-43.98718187860865,245.75,90,96,2.16,overcast clouds
1219,Shushufindi,EC,0.16679308165402063,-77.23357452031172,294.37,97,38,1.65,light rain
1220,,,-72.47385349216225,39.855603394786755,245.97,96,100,7.92,overcast clouds
1221,Edinburgh of the Seven Seas,SH,-37.49963905021565,-11.266900279717774,287.88,70,100,4.63,overcast clouds
1222,,,-24.97446268895132,-44.434554853609626,297.92,94,100,5.86,overcast clouds
1223,,,21.089004089865952,28.035581585851062,289.17,42,0,4.3,clear sky
1224,Umm Kaddadah,SD,14.71862471745726,26.775009181610116,292.4,39,14,5.01,few clouds
1225,Merikarvia,FI,61.747109720786796,20.768649146940703,271.21,70,100,8.11,overcast clouds
1226,,,-60.4439202353705,-67.7012074021373,274.86,74,62,11.53,broken clouds
1227,,,-53.89233134651159,43.74540586531191,273.79,77,79,12.23,broken clouds
1228,,,83.29782823245213,72.02085969478236,255.34,98,100,1.31,overcast clouds
1229,,,-8.496517828022988,-10.775580334683411,297.05,82,100,9.64,overcast clouds
1230,,,17.931819238920312,-23.766551478493696,295.32,72,60,10.11,broken clouds
1231,Elnesvågen,NO,63.25079546133105,6.7403404765098,276.18,70,100,5.04,overcast clouds
1232,,,-58.58952514209491,-76.81696902921972,276.81,67,100,11.14,light rain
1233,,,-39.796195734956186,81.86998426191118,285.1,71,46,6.11,scattered clouds
1234,Russell Springs,US,37.012400780086566,-85.14418979138266,276.16,61,0,1.81,clear sky
1235,,,-28.67962934473792,34.23009737121808,298.3,90,100,5.7,overcast clouds
1236,Ladário,BR,-19.39296416831783,-57.03613667964436,297.19,92,100,2.26,overcast clouds
1237,Gereshk,AF,31.797536029579234,64.60685810815943,276.92,41,0,2.28,clear sky
1238,,,-57.228794009769665,81.11045968425836,273.13,98,100,10.56,snow
1239,,,-80.64606383368633,-60.52316898809151,267.26,91,100,5.94,overcast clouds
1240,,,-64.01838706532037,-8.395720463200462,268.99,91,16,5.89,few clouds
1241,,,44.52364879799637,-14.732556613689809,287.64,91,100,11.45,overcast clouds
1242,,,85.8498211271866,7.264786325593008,243.72,100,93,3.8,overcast clouds
1243,,,-62.15186884063151,31.152865370253238,270.07,90,100,4.39,overcast clouds
1244,,,-20.23236451487223,-32.238803994195564,297.9,76,100,7.06,overcast clouds
1245,,,-54.32826066112902,60.353295640397846,274.36,85,100,21.62,overcast clouds
1246,,,-43.36535087972198,-23.033986077732706,286,100,100,4.56,light rain
1247,,,-80.28589917876164,37.31353739859381,238.69,94,72,4.56,broken clouds
1248,Lockeport,CA,43.464574821957996,-65.01178655536481,280.33,53,0,12.6,clear sky
1249,,,-83.23488912617968,-13.207979717719326,246.05,94,9,3.7,clear sky
1250,Kayes,CG,-4.037596363727772,13.275401737808721,295.57,98,100,0.52,overcast clouds
1251,,,79.40956180773412,-69.7694818015481,251.7,94,100,3.36,overcast clouds
1252,,,61.909842242920604,-35.56325681706194,277.73,92,76,7.85,broken clouds
1253,,,-46.017043892885916,-62.03732762135079,284.89,85,100,7.25,moderate rain
1254,,,23.6850145566179,-63.24350268769514,299.17,73,0,8.32,clear sky
1255,,,-22.24645285068621,59.31571047745109,298.55,75,50,7.47,scattered clouds
1256,,,24.4573576203082,20.452276668490725,283.8,26,54,3.01,broken clouds
1257,,,-33.9867369702347,-80.86427961677607,288.58,69,8,6.97,clear sky
1258,,,-75.86664165807808,24.532022968379835,237.74,100,99,4.47,overcast clouds
1259,Moramanga,MG,-18.91517758202494,48.206007680614874,290.15,93,97,0.99,overcast clouds
1260,Sivas Province,TR,39.81727900948235,37.117502392559416,274.74,55,0,3.6,clear sky
1261,,,10.314719143376436,52.864635719182644,298.99,71,40,9.5,scattered clouds
1262,,,-15.296022508237428,-15.49838474199231,295.67,71,100,7.43,overcast clouds
1263,,,-33.59701575957708,-46.94800179057994,293.63,64,0,0.25,clear sky
1264,Ushshoky,KZ,46.56619353850769,61.22025851614856,268.67,80,93,12.47,overcast clouds
1265,,,-43.1301355285757,-28.97045172086961,285.98,100,100,3.21,overcast clouds
1266,,,-76.50668715718051,-41.21147236597282,271.04,89,100,8.66,overcast clouds
1267,,,82.22505543326344,40.313879091104894,250.9,100,100,5.76,overcast clouds
1268,Clyde River,CA,71.21946195344631,-66.50674366120211,247.17,99,24,4.22,few clouds
1269,Piedra del Águila,AR,-40.25358293795348,-70.45123325849866,278.98,66,6,5.82,clear sky
1270,,,-27.750380634990705,68.60347890290635,296.26,71,65,9.22,light rain
1271,,,81.07650356961443,31.78162254983765,259.75,93,38,3.9,scattered clouds
1272,,,-82.34467631656482,38.50697691852082,241.97,87,99,5.42,overcast clouds
1273,Mato Grosso,BR,-13.05343006170753,-54.71230815764812,294.82,93,100,0.72,moderate rain
1274,,,-60.41291483357348,-3.3534461217113716,271.7,85,100,9.7,overcast clouds
1275,,,85.57362097483491,-56.56472768963523,243.14,100,41,0.64,scattered clouds
1276,Coronel Moldes,AR,-33.623279855545604,-64.5411841781669,292.48,79,2,1.99,clear sky
1277,Tonstad,NO,58.69817299428507,6.661668210151717,278.26,98,100,1.48,overcast clouds
1278,,,34.79155642010873,-50.13920035012902,294.35,86,18,10.55,light rain
1279,,,-50.41355767317095,-38.344657433111195,279.86,90,100,4.78,overcast clouds
1280,Ellierode,DE,51.64078980494901,9.792011256616917,280.6,88,100,1.97,overcast clouds
1281,,,11.578878813731222,-79.31894711936727,300.43,79,99,8.78,overcast clouds
1282,,,0.6973610790405331,-20.08905713113616,299.1,83,98,6.53,overcast clouds
1283,,,83.81974567795211,-54.52786811648672,241.47,100,28,2.16,scattered clouds
1284,Paamiut,GL,62.17149026481641,-48.70531209679244,260.84,60,10,6.3,clear sky
1285,Kansanshi,ZM,-12.296121627194395,26.98178386626344,294,49,100,2.56,overcast clouds
1286,Belogor’ye,RU,52.49314881749228,45.99777510169014,264.76,71,9,4.37,clear sky
1287,,,47.231085020836105,-48.43634372652375,280.63,98,100,16.4,light rain
1288,,,-19.801069750948002,-37.93083334477887,298.71,84,100,7.95,overcast clouds
1289,,,-34.65769621078439,66.7651302885854,291.34,74,100,7.31,overcast clouds
1290,,,-40.99329739761792,77.98138447787719,285.34,74,94,8.86,overcast clouds
1291,Baykalovsk,RU,70.84261870459358,79.97098272379472,237.86,99,72,1.1,broken clouds
1292,,,-64.71521816962957,10.2648198521631,270.4,94,100,8.57,light snow
1293,,,-10.291641014240255,2.972111934701573,295.38,80,100,6.3,overcast clouds
1294,,,-46.724284775586796,0.2528373168702842,278.45,81,94,12.88,overcast clouds
1295,Woburn,CA,45.28445642925229,-70.78327625220805,272.38,72,7,6.24,clear sky
1296,,,-50.20714407757389,53.65405435637581,276.12,80,100,15.16,overcast clouds
1297,Darya Boyi,CN,38.37988548187829,82.79298193272047,264.63,62,4,1.5,clear sky
1298,,,-87.90083637124916,67.80940261012194,241.79,92,24,1.2,few clouds
1299,,,-42.834039437399205,17.615870256603586,285.18,76,96,10.17,overcast clouds
1300,,,-87.05362591678244,-5.5828384114557394,244.62,86,51,2.66,broken clouds
1301,Springbok,ZA,-30.0321010234917,18.276965562619708,290.35,55,94,3.03,overcast clouds
1302,,,-63.63452954508419,-65.40128913684265,272.55,87,77,10.08,broken clouds
1303,,,-81.80384916290427,87.72215225992366,242.18,88,35,5.25,scattered clouds
1304,Areias,PT,33.02686831748842,-16.66637889964842,290.77,68,100,1.27,overcast clouds
1305,,,-67.69064632120946,-55.20092167460859,271.8,82,100,6.35,overcast clouds
1306,Rumah,YE,17.584788259053823,51.05638107711036,285.31,61,94,2,overcast clouds
1307,,,35.06167472477702,-56.00999760755982,293.52,74,4,9.75,clear sky
1308,,,15.162629656271449,-72.35520472012098,300.57,76,100,9.73,overcast clouds
1309,Bondo,CD,4.101226121683652,24.485421567305437,294.57,55,92,0.18,overcast clouds
1310,Jammu and Kashmir,IN,33.0973317225134,77.31469738900856,242.31,64,27,2.23,scattered clouds
1311,,,-50.716272324994094,52.12215352508167,275.72,76,100,16.37,overcast clouds
1312,,,-17.465895095749133,-82.47964090262474,292.25,74,99,6.41,overcast clouds
1313,Baardheere,SO,2.4377168438996932,42.202022200584935,297.69,74,95,2.88,overcast clouds
1314,,,42.84578522214869,-20.473547531447196,285.65,72,100,16.34,overcast clouds
1315,,,-84.31201210660252,-79.21380058345723,258.73,86,100,1.83,overcast clouds
1316,,,73.42350758899155,-37.85857534329552,248.3,98,100,4.58,overcast clouds
1317,,,-53.644159227246284,28.87843771296201,274.53,97,100,14.33,light rain
1318,,,26.623800108012063,-38.040933966461935,295.71,61,48,9.69,scattered clouds
1319,,,79.38440057819955,50.19053526549075,264.53,95,100,4.71,overcast clouds
1320,,,-31.063027481466726,-39.129589578301385,293.93,85,5,0.7,clear sky
